nqubits = 100
max_depth = 100
iters = 10
architecture = linear
p1, p2, string
#
0.0, 0.0, 1.0
0.0, 0.002631578947368421, 0.9186813186813186
0.0, 0.005263157894736842, 0.8329670329670328
0.0, 0.007894736842105263, 0.7494505494505493
0.0, 0.010526315789473684, 0.656043956043956
0.0, 0.013157894736842105, 0.5681318681318681
0.0, 0.015789473684210527, 0.5175824175824176
0.0, 0.018421052631578946, 0.5098901098901099
0.0, 0.021052631578947368, 0.4054945054945055
0.0, 0.02368421052631579, 0.39230769230769236
0.0, 0.02631578947368421, 0.3626373626373626
0.0, 0.02894736842105263, 0.33296703296703295
0.0, 0.031578947368421054, 0.2505494505494506
0.0, 0.034210526315789476, 0.2615384615384615
0.0, 0.03684210526315789, 0.15824175824175823
0.0, 0.039473684210526314, 0.1813186813186813
0.0, 0.042105263157894736, 0.2318681318681318
0.0, 0.04473684210526316, 0.18021978021978025
0.0, 0.04736842105263158, 0.13846153846153847
0.0, 0.05, 0.12637362637362637
0.002631578947368421, 0.0, 0.8989010989010987
0.002631578947368421, 0.002631578947368421, 0.8450549450549449
0.002631578947368421, 0.005263157894736842, 0.7725274725274723
0.002631578947368421, 0.007894736842105263, 0.7252747252747253
0.002631578947368421, 0.010526315789473684, 0.5472527472527472
0.002631578947368421, 0.013157894736842105, 0.4956043956043956
0.002631578947368421, 0.015789473684210527, 0.49230769230769234
0.002631578947368421, 0.018421052631578946, 0.41208791208791207
0.002631578947368421, 0.021052631578947368, 0.36813186813186805
0.002631578947368421, 0.02368421052631579, 0.31868131868131866
0.002631578947368421, 0.02631578947368421, 0.33186813186813185
0.002631578947368421, 0.02894736842105263, 0.27032967032967037
0.002631578947368421, 0.031578947368421054, 0.23846153846153845
0.002631578947368421, 0.034210526315789476, 0.16153846153846152
0.002631578947368421, 0.03684210526315789, 0.2736263736263736
0.002631578947368421, 0.039473684210526314, 0.14175824175824175
0.002631578947368421, 0.042105263157894736, 0.15384615384615385
0.002631578947368421, 0.04473684210526316, 0.14065934065934066
0.002631578947368421, 0.04736842105263158, 0.039560439560439566
0.002631578947368421, 0.05, 0.13626373626373628
0.005263157894736842, 0.0, 0.8153846153846153
0.005263157894736842, 0.002631578947368421, 0.7098901098901098
0.005263157894736842, 0.005263157894736842, 0.710989010989011
0.005263157894736842, 0.007894736842105263, 0.5615384615384614
0.005263157894736842, 0.010526315789473684, 0.5901098901098901
0.005263157894736842, 0.013157894736842105, 0.46153846153846145
0.005263157894736842, 0.015789473684210527, 0.4021978021978022
0.005263157894736842, 0.018421052631578946, 0.4021978021978022
0.005263157894736842, 0.021052631578947368, 0.3560439560439561
0.005263157894736842, 0.02368421052631579, 0.34065934065934067
0.005263157894736842, 0.02631578947368421, 0.31868131868131866
0.005263157894736842, 0.02894736842105263, 0.2208791208791209
0.005263157894736842, 0.031578947368421054, 0.22087912087912084
0.005263157894736842, 0.034210526315789476, 0.18791208791208794
0.005263157894736842, 0.03684210526315789, 0.2472527472527472
0.005263157894736842, 0.039473684210526314, 0.18241758241758244
0.005263157894736842, 0.042105263157894736, 0.12967032967032965
0.005263157894736842, 0.04473684210526316, 0.1043956043956044
0.005263157894736842, 0.04736842105263158, 0.19560439560439558
0.005263157894736842, 0.05, 0.08901098901098901
0.007894736842105263, 0.0, 0.7076923076923076
0.007894736842105263, 0.002631578947368421, 0.6483516483516482
0.007894736842105263, 0.005263157894736842, 0.5692307692307692
0.007894736842105263, 0.007894736842105263, 0.5153846153846153
0.007894736842105263, 0.010526315789473684, 0.45054945054945056
0.007894736842105263, 0.013157894736842105, 0.3978021978021978
0.007894736842105263, 0.015789473684210527, 0.37362637362637363
0.007894736842105263, 0.018421052631578946, 0.3758241758241759
0.007894736842105263, 0.021052631578947368, 0.3087912087912088
0.007894736842105263, 0.02368421052631579, 0.24835164835164836
0.007894736842105263, 0.02631578947368421, 0.2571428571428572
0.007894736842105263, 0.02894736842105263, 0.23406593406593407
0.007894736842105263, 0.031578947368421054, 0.25824175824175827
0.007894736842105263, 0.034210526315789476, 0.24175824175824168
0.007894736842105263, 0.03684210526315789, 0.14615384615384616
0.007894736842105263, 0.039473684210526314, 0.05164835164835165
0.007894736842105263, 0.042105263157894736, 0.10659340659340659
0.007894736842105263, 0.04473684210526316, 0.15714285714285714
0.007894736842105263, 0.04736842105263158, 0.05384615384615384
0.007894736842105263, 0.05, 0.1274725274725275
0.010526315789473684, 0.0, 0.710989010989011
0.010526315789473684, 0.002631578947368421, 0.6329670329670329
0.010526315789473684, 0.005263157894736842, 0.5505494505494506
0.010526315789473684, 0.007894736842105263, 0.4890109890109891
0.010526315789473684, 0.010526315789473684, 0.4923076923076922
0.010526315789473684, 0.013157894736842105, 0.3241758241758242
0.010526315789473684, 0.015789473684210527, 0.31538461538461543
0.010526315789473684, 0.018421052631578946, 0.2835164835164835
0.010526315789473684, 0.021052631578947368, 0.2637362637362638
0.010526315789473684, 0.02368421052631579, 0.2351648351648352
0.010526315789473684, 0.02631578947368421, 0.24615384615384617
0.010526315789473684, 0.02894736842105263, 0.17362637362637362
0.010526315789473684, 0.031578947368421054, 0.16043956043956042
0.010526315789473684, 0.034210526315789476, 0.10219780219780222
0.010526315789473684, 0.03684210526315789, 0.1285714285714286
0.010526315789473684, 0.039473684210526314, 0.02747252747252746
0.010526315789473684, 0.042105263157894736, 0.06703296703296702
0.010526315789473684, 0.04473684210526316, 0.16263736263736261
0.010526315789473684, 0.04736842105263158, 0.1307692307692308
0.010526315789473684, 0.05, 0.08681318681318681
0.013157894736842105, 0.0, 0.6648351648351648
0.013157894736842105, 0.002631578947368421, 0.5307692307692308
0.013157894736842105, 0.005263157894736842, 0.4340659340659341
0.013157894736842105, 0.007894736842105263, 0.4417582417582417
0.013157894736842105, 0.010526315789473684, 0.5054945054945054
0.013157894736842105, 0.013157894736842105, 0.3241758241758242
0.013157894736842105, 0.015789473684210527, 0.29670329670329665
0.013157894736842105, 0.018421052631578946, 0.3153846153846154
0.013157894736842105, 0.021052631578947368, 0.21208791208791206
0.013157894736842105, 0.02368421052631579, 0.2549450549450549
0.013157894736842105, 0.02631578947368421, 0.08791208791208793
0.013157894736842105, 0.02894736842105263, 0.16263736263736264
0.013157894736842105, 0.031578947368421054, 0.12087912087912088
0.013157894736842105, 0.034210526315789476, 0.1318681318681319
0.013157894736842105, 0.03684210526315789, 0.05714285714285715
0.013157894736842105, 0.039473684210526314, 0.08791208791208792
0.013157894736842105, 0.042105263157894736, 0.061538461538461535
0.013157894736842105, 0.04473684210526316, 0.13296703296703297
0.013157894736842105, 0.04736842105263158, 0.10000000000000002
0.013157894736842105, 0.05, 0.012087912087912081
0.015789473684210527, 0.0, 0.5307692307692308
0.015789473684210527, 0.002631578947368421, 0.4692307692307692
0.015789473684210527, 0.005263157894736842, 0.3868131868131867
0.015789473684210527, 0.007894736842105263, 0.3736263736263736
0.015789473684210527, 0.010526315789473684, 0.3626373626373626
0.015789473684210527, 0.013157894736842105, 0.26703296703296703
0.015789473684210527, 0.015789473684210527, 0.26263736263736265
0.015789473684210527, 0.018421052631578946, 0.2802197802197803
0.015789473684210527, 0.021052631578947368, 0.21648351648351652
0.015789473684210527, 0.02368421052631579, 0.16813186813186817
0.015789473684210527, 0.02631578947368421, 0.132967032967033
0.015789473684210527, 0.02894736842105263, 0.2472527472527473
0.015789473684210527, 0.031578947368421054, 0.19230769230769232
