nqubits = 300
max_depth = 100
iters = 10
architecture = linear
p1, p2, string
#
0.0, 0.0, 1.0
0.0, 0.002631578947368421, 0.724175824175824
0.0, 0.005263157894736842, 0.5692307692307692
0.0, 0.007894736842105263, 0.3373626373626374
0.0, 0.010526315789473684, 0.27032967032967037
0.0, 0.013157894736842105, 0.1989010989010989
0.0, 0.015789473684210527, 0.11648351648351649
0.0, 0.018421052631578946, 0.13186813186813187
0.0, 0.021052631578947368, 0.04615384615384615
0.0, 0.02368421052631579, 0.027472527472527472
0.0, 0.02631578947368421, 0.08791208791208792
0.0, 0.02894736842105263, 0.0010989010989010933
0.0, 0.031578947368421054, 0.046153846153846156
0.0, 0.034210526315789476, 0.06043956043956044
0.0, 0.03684210526315789, -0.008791208791208795
0.0, 0.039473684210526314, -0.03736263736263736
0.0, 0.042105263157894736, -0.021978021978021987
0.0, 0.04473684210526316, 0.01648351648351648
0.0, 0.04736842105263158, -0.003296703296703298
0.0, 0.05, 0.00879120879120879
0.002631578947368421, 0.0, 0.7318681318681318
0.002631578947368421, 0.002631578947368421, 0.556043956043956
0.002631578947368421, 0.005263157894736842, 0.3087912087912088
0.002631578947368421, 0.007894736842105263, 0.2681318681318682
0.002631578947368421, 0.010526315789473684, 0.2472527472527473
0.002631578947368421, 0.013157894736842105, 0.13956043956043956
0.002631578947368421, 0.015789473684210527, 0.12857142857142856
0.002631578947368421, 0.018421052631578946, 0.05274725274725275
0.002631578947368421, 0.021052631578947368, 0.030769230769230767
0.002631578947368421, 0.02368421052631579, 0.032967032967032975
0.002631578947368421, 0.02631578947368421, 0.07032967032967033
0.002631578947368421, 0.02894736842105263, -0.040659340659340674
0.002631578947368421, 0.031578947368421054, 0.08021978021978021
0.002631578947368421, 0.034210526315789476, 0.06703296703296703
0.002631578947368421, 0.03684210526315789, -0.036263736263736274
0.002631578947368421, 0.039473684210526314, 0.01098901098901099
0.002631578947368421, 0.042105263157894736, -0.024175824175824173
0.002631578947368421, 0.04473684210526316, -0.03516483516483516
0.002631578947368421, 0.04736842105263158, -0.038461538461538464
0.002631578947368421, 0.05, -0.026373626373626367
0.005263157894736842, 0.0, 0.6274725274725274
0.005263157894736842, 0.002631578947368421, 0.4087912087912087
0.005263157894736842, 0.005263157894736842, 0.21648351648351644
0.005263157894736842, 0.007894736842105263, 0.16813186813186815
0.005263157894736842, 0.010526315789473684, 0.16813186813186815
0.005263157894736842, 0.013157894736842105, 0.11098901098901098
0.005263157894736842, 0.015789473684210527, 0.18461538461538465
0.005263157894736842, 0.018421052631578946, -0.009890109890109883
0.005263157894736842, 0.021052631578947368, 0.05714285714285715
0.005263157894736842, 0.02368421052631579, 0.021978021978021983
0.005263157894736842, 0.02631578947368421, -0.03626373626373626
0.005263157894736842, 0.02894736842105263, 0.0934065934065934
0.005263157894736842, 0.031578947368421054, 0.046153846153846156
0.005263157894736842, 0.034210526315789476, 0.0846153846153846
0.005263157894736842, 0.03684210526315789, 0.05054945054945056
0.005263157894736842, 0.039473684210526314, 0.02307692307692308
0.005263157894736842, 0.042105263157894736, 0.013186813186813187
0.005263157894736842, 0.04473684210526316, -0.028571428571428574
0.005263157894736842, 0.04736842105263158, -0.05824175824175824
0.005263157894736842, 0.05, -0.014285714285714287
0.007894736842105263, 0.0, 0.3901098901098901
0.007894736842105263, 0.002631578947368421, 0.2725274725274725
0.007894736842105263, 0.005263157894736842, 0.14505494505494504
0.007894736842105263, 0.007894736842105263, 0.21428571428571427
0.007894736842105263, 0.010526315789473684, 0.05604395604395606
0.007894736842105263, 0.013157894736842105, -0.014285714285714282
0.007894736842105263, 0.015789473684210527, 0.04065934065934065
0.007894736842105263, 0.018421052631578946, 0.06813186813186813
0.007894736842105263, 0.021052631578947368, 0.02307692307692308
0.007894736842105263, 0.02368421052631579, 0.07692307692307693
0.007894736842105263, 0.02631578947368421, 0.054945054945054944
0.007894736842105263, 0.02894736842105263, 0.04285714285714286
0.007894736842105263, 0.031578947368421054, -0.010989010989010997
0.007894736842105263, 0.034210526315789476, 0.005494505494505492
0.007894736842105263, 0.03684210526315789, -0.0032967032967032967
0.007894736842105263, 0.039473684210526314, 0.05824175824175823
0.007894736842105263, 0.042105263157894736, 0.05824175824175824
0.007894736842105263, 0.04473684210526316, -0.0010989010989011015
0.007894736842105263, 0.04736842105263158, -0.03956043956043956
0.007894736842105263, 0.05, -0.028571428571428574
0.010526315789473684, 0.0, 0.23516483516483516
0.010526315789473684, 0.002631578947368421, 0.2230769230769231
0.010526315789473684, 0.005263157894736842, 0.1967032967032967
0.010526315789473684, 0.007894736842105263, 0.07912087912087913
0.010526315789473684, 0.010526315789473684, 0.010989010989010986
0.010526315789473684, 0.013157894736842105, -0.03406593406593408
0.010526315789473684, 0.015789473684210527, -0.06923076923076923
0.010526315789473684, 0.018421052631578946, 0.07142857142857141
0.010526315789473684, 0.021052631578947368, 0.07692307692307693
0.010526315789473684, 0.02368421052631579, 0.023076923076923075
0.010526315789473684, 0.02631578947368421, 0.11318681318681316
0.010526315789473684, 0.02894736842105263, 0.017582417582417582
0.010526315789473684, 0.031578947368421054, 0.028571428571428574
0.010526315789473684, 0.034210526315789476, -0.014285714285714284
0.010526315789473684, 0.03684210526315789, -0.07692307692307693
0.010526315789473684, 0.039473684210526314, -0.016483516483516487
0.010526315789473684, 0.042105263157894736, -0.03406593406593407
0.010526315789473684, 0.04473684210526316, 0.018681318681318688
0.010526315789473684, 0.04736842105263158, -0.047252747252747244
0.010526315789473684, 0.05, 0.03736263736263737
0.013157894736842105, 0.0, 0.2483516483516483
0.013157894736842105, 0.002631578947368421, 0.18791208791208794
0.013157894736842105, 0.005263157894736842, 0.07582417582417583
0.013157894736842105, 0.007894736842105263, 0.15494505494505495
0.013157894736842105, 0.010526315789473684, -0.005494505494505492
0.013157894736842105, 0.013157894736842105, 0.004395604395604392
0.013157894736842105, 0.015789473684210527, 0.04395604395604396
0.013157894736842105, 0.018421052631578946, 0.003296703296703296
0.013157894736842105, 0.021052631578947368, -0.017582417582417582
0.013157894736842105, 0.02368421052631579, 0.0835164835164835
0.013157894736842105, 0.02631578947368421, 0.047252747252747244
0.013157894736842105, 0.02894736842105263, -0.03846153846153846
0.013157894736842105, 0.031578947368421054, -0.002197802197802189
0.013157894736842105, 0.034210526315789476, 0.05164835164835163
0.013157894736842105, 0.03684210526315789, -0.05494505494505494
0.013157894736842105, 0.039473684210526314, -0.045054945054945054
0.013157894736842105, 0.042105263157894736, 0.043956043956043966
0.013157894736842105, 0.04473684210526316, 0.07362637362637364
0.013157894736842105, 0.04736842105263158, 0.054945054945054944
0.013157894736842105, 0.05, -0.012087912087912088
0.015789473684210527, 0.0, 0.14725274725274728
0.015789473684210527, 0.002631578947368421, 0.07582417582417583
0.015789473684210527, 0.005263157894736842, 0.07252747252747252
0.015789473684210527, 0.007894736842105263, 0.059340659340659345
0.015789473684210527, 0.010526315789473684, 0.013186813186813187
0.015789473684210527, 0.013157894736842105, 0.04945054945054945
0.015789473684210527, 0.015789473684210527, 0.06373626373626375
0.015789473684210527, 0.018421052631578946, 0.013186813186813195
0.015789473684210527, 0.021052631578947368, -0.03626373626373627
0.015789473684210527, 0.02368421052631579, 0.029670329670329672
0.015789473684210527, 0.02631578947368421, -0.028571428571428577
0.015789473684210527, 0.02894736842105263, -0.029670329670329676
0.015789473684210527, 0.031578947368421054, 0.006593406593406597
