nqubits = 250
max_depth = 100
iters = 10
architecture = linear
p1, p2, string
#
0.0, 0.0, 1.0
0.0, 0.002631578947368421, 0.7098901098901098
0.0, 0.005263157894736842, 0.5857142857142856
0.0, 0.007894736842105263, 0.44505494505494514
0.0, 0.010526315789473684, 0.35164835164835173
0.0, 0.013157894736842105, 0.20439560439560442
0.0, 0.015789473684210527, 0.17912087912087912
0.0, 0.018421052631578946, 0.05824175824175824
0.0, 0.021052631578947368, 0.07252747252747252
0.0, 0.02368421052631579, 0.021978021978021983
0.0, 0.02631578947368421, 0.09670329670329673
0.0, 0.02894736842105263, 0.03406593406593407
0.0, 0.031578947368421054, 0.09230769230769231
0.0, 0.034210526315789476, 0.030769230769230764
0.0, 0.03684210526315789, -0.07032967032967033
0.0, 0.039473684210526314, 0.026373626373626374
0.0, 0.042105263157894736, 0.0010989010989011035
0.0, 0.04473684210526316, -0.001098901098901099
0.0, 0.04736842105263158, 0.029670329670329662
0.0, 0.05, -0.0021978021978021913
0.002631578947368421, 0.0, 0.7472527472527472
0.002631578947368421, 0.002631578947368421, 0.5758241758241759
0.002631578947368421, 0.005263157894736842, 0.5582417582417583
0.002631578947368421, 0.007894736842105263, 0.4010989010989011
0.002631578947368421, 0.010526315789473684, 0.2516483516483517
0.002631578947368421, 0.013157894736842105, 0.18901098901098903
0.002631578947368421, 0.015789473684210527, 0.15714285714285717
0.002631578947368421, 0.018421052631578946, 0.10659340659340656
0.002631578947368421, 0.021052631578947368, 0.08571428571428573
0.002631578947368421, 0.02368421052631579, 0.0934065934065934
0.002631578947368421, 0.02631578947368421, 0.06703296703296704
0.002631578947368421, 0.02894736842105263, -0.047252747252747244
0.002631578947368421, 0.031578947368421054, 0.043956043956043966
0.002631578947368421, 0.034210526315789476, -0.01758241758241759
0.002631578947368421, 0.03684210526315789, 0.06703296703296703
0.002631578947368421, 0.039473684210526314, -0.09670329670329669
0.002631578947368421, 0.042105263157894736, -0.07142857142857142
0.002631578947368421, 0.04473684210526316, 0.008791208791208795
0.002631578947368421, 0.04736842105263158, -0.05494505494505496
0.002631578947368421, 0.05, 0.0032967032967032984
0.005263157894736842, 0.0, 0.5846153846153845
0.005263157894736842, 0.002631578947368421, 0.44395604395604404
0.005263157894736842, 0.005263157894736842, 0.33296703296703295
0.005263157894736842, 0.007894736842105263, 0.33736263736263733
0.005263157894736842, 0.010526315789473684, 0.27582417582417584
0.005263157894736842, 0.013157894736842105, 0.11648351648351649
0.005263157894736842, 0.015789473684210527, 0.11868131868131868
0.005263157894736842, 0.018421052631578946, 0.013186813186813189
0.005263157894736842, 0.021052631578947368, -0.03186813186813187
0.005263157894736842, 0.02368421052631579, 0.12747252747252752
0.005263157894736842, 0.02631578947368421, 0.04725274725274726
0.005263157894736842, 0.02894736842105263, -0.005494505494505493
0.005263157894736842, 0.031578947368421054, 7.320151810715318e-18
0.005263157894736842, 0.034210526315789476, 0.11758241758241758
0.005263157894736842, 0.03684210526315789, -0.021978021978021983
0.005263157894736842, 0.039473684210526314, 0.024175824175824177
0.005263157894736842, 0.042105263157894736, 0.003296703296703299
0.005263157894736842, 0.04473684210526316, -0.07582417582417585
0.005263157894736842, 0.04736842105263158, 0.07912087912087912
0.005263157894736842, 0.05, -0.05274725274725275
0.007894736842105263, 0.0, 0.40549450549450555
0.007894736842105263, 0.002631578947368421, 0.2901098901098901
0.007894736842105263, 0.005263157894736842, 0.2560439560439561
0.007894736842105263, 0.007894736842105263, 0.2131868131868132
0.007894736842105263, 0.010526315789473684, 0.04945054945054944
0.007894736842105263, 0.013157894736842105, 0.14835164835164838
0.007894736842105263, 0.015789473684210527, 0.0989010989010989
0.007894736842105263, 0.018421052631578946, 0.09230769230769231
0.007894736842105263, 0.021052631578947368, 0.06373626373626373
0.007894736842105263, 0.02368421052631579, 0.059340659340659345
0.007894736842105263, 0.02631578947368421, 0.03406593406593407
0.007894736842105263, 0.02894736842105263, -0.035164835164835165
0.007894736842105263, 0.031578947368421054, -0.05384615384615386
0.007894736842105263, 0.034210526315789476, -0.0032967032967033015
0.007894736842105263, 0.03684210526315789, 0.046153846153846156
0.007894736842105263, 0.039473684210526314, -0.0010989010989010891
0.007894736842105263, 0.042105263157894736, -0.007692307692307697
0.007894736842105263, 0.04473684210526316, 0.061538461538461535
0.007894736842105263, 0.04736842105263158, 0.05604395604395603
0.007894736842105263, 0.05, 0.027472527472527472
0.010526315789473684, 0.0, 0.3373626373626374
0.010526315789473684, 0.002631578947368421, 0.2263736263736264
0.010526315789473684, 0.005263157894736842, 0.20439560439560442
0.010526315789473684, 0.007894736842105263, 0.09120879120879122
0.010526315789473684, 0.010526315789473684, 0.09120879120879122
0.010526315789473684, 0.013157894736842105, 0.1175824175824176
0.010526315789473684, 0.015789473684210527, 0.08901098901098901
0.010526315789473684, 0.018421052631578946, 0.05494505494505494
0.010526315789473684, 0.021052631578947368, 0.0010989010989011087
0.010526315789473684, 0.02368421052631579, 0.020879120879120874
0.010526315789473684, 0.02631578947368421, -0.038461538461538464
0.010526315789473684, 0.02894736842105263, 0.008791208791208795
0.010526315789473684, 0.031578947368421054, -0.01098901098901099
0.010526315789473684, 0.034210526315789476, -0.04615384615384615
0.010526315789473684, 0.03684210526315789, -0.017582417582417582
0.010526315789473684, 0.039473684210526314, 0.10549450549450551
0.010526315789473684, 0.042105263157894736, -0.028571428571428557
0.010526315789473684, 0.04473684210526316, -0.05714285714285715
0.010526315789473684, 0.04736842105263158, 0.04945054945054945
0.010526315789473684, 0.05, -0.061538461538461556
0.013157894736842105, 0.0, 0.2692307692307692
0.013157894736842105, 0.002631578947368421, 0.05164835164835166
0.013157894736842105, 0.005263157894736842, 0.054945054945054944
0.013157894736842105, 0.007894736842105263, 0.07142857142857142
0.013157894736842105, 0.010526315789473684, 0.132967032967033
0.013157894736842105, 0.013157894736842105, 0.07472527472527474
0.013157894736842105, 0.015789473684210527, 0.04175824175824177
0.013157894736842105, 0.018421052631578946, -0.025274725274725268
0.013157894736842105, 0.021052631578947368, 0.09780219780219783
0.013157894736842105, 0.02368421052631579, 0.02087912087912087
0.013157894736842105, 0.02631578947368421, 0.0978021978021978
0.013157894736842105, 0.02894736842105263, -0.009890109890109891
0.013157894736842105, 0.031578947368421054, 0.02197802197802198
0.013157894736842105, 0.034210526315789476, 0.02967032967032967
0.013157894736842105, 0.03684210526315789, 0.06263736263736262
0.013157894736842105, 0.039473684210526314, 0.06593406593406594
0.013157894736842105, 0.042105263157894736, 0.050549450549450536
0.013157894736842105, 0.04473684210526316, 0.07032967032967033
0.013157894736842105, 0.04736842105263158, 0.007692307692307699
0.013157894736842105, 0.05, 0.020879120879120874
0.015789473684210527, 0.0, 0.22747252747252747
0.015789473684210527, 0.002631578947368421, 0.189010989010989
0.015789473684210527, 0.005263157894736842, 0.1263736263736264
0.015789473684210527, 0.007894736842105263, 0.12967032967032965
0.015789473684210527, 0.010526315789473684, 0.025274725274725268
0.015789473684210527, 0.013157894736842105, 0.07912087912087912
0.015789473684210527, 0.015789473684210527, 0.04065934065934066
0.015789473684210527, 0.018421052631578946, 0.07802197802197802
0.015789473684210527, 0.021052631578947368, 0.054945054945054944
0.015789473684210527, 0.02368421052631579, 0.023076923076923075
0.015789473684210527, 0.02631578947368421, -0.0021978021978021995
0.015789473684210527, 0.02894736842105263, 0.02967032967032967
0.015789473684210527, 0.031578947368421054, -0.029670329670329672
